scraped_at_utc,is_market_open,business_date,symbol,security_name,open_price,high_price,low_price,close_price,last_traded_price,previous_closing_price,point_change,percentage_change,total_traded_quantity,total_traded_value,total_trades
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,MSLB,Mahuli Laghubitta Bittiya Sanstha Limited,1355.0,1374.0,1335.1,,1370.0,1355.0,15.0,,630.0,854210.0,21.0,38.90000000000009,2.8708487084870917,1.107011070110701,40676.666666666664,1355.888888888889
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,NABBC,Narayani Development Bank Limited,1410.3,1439.0,1387.0,,1387.0,1439.0,-52.0,,1701.0,2393909.2,44.0,52.0,3.6871587605474017,-3.6136205698401667,54407.027272727275,1407.354027042916
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,NABIL,Nabil Bank Limited,533.0,539.0,525.1,,536.0,534.1,1.8999999999999773,,48740.0,25879364.9,279.0,13.899999999999977,2.6078799249530915,0.3557386257255153,92757.58028673835,530.9676836274107
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,NABILD2089,7% Nabil Debenture 2089,1051.0,1051.0,1051.0,,1051.0,1051.1,-0.09999999999990905,,200.0,210200.0,3.0,0.0,0.0,-0.009513842641034066,70066.66666666667,1051.0
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,NADEP,Nadep Laghubittiya bittya Sanstha Ltd.,810.0,810.0,800.0,,810.0,813.0,-3.0,,2494.0,2017266.0,27.0,10.0,1.2345679012345678,-0.36900369003690037,74713.55555555556,808.8476343223737
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,NBF2,NABIL BALANCED FUND-2,9.95,10.14,9.95,,10.0,10.06,-0.0600000000000005,,1200.0,12045.0,3.0,0.19000000000000128,1.9095477386934803,-0.5964214711729672,4015.0,10.0375
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,NBF3,Nabil Balanced Fund-3,10.18,10.18,9.81,,9.96,9.99,-0.02999999999999936,,10950.0,108905.5,10.0,0.3699999999999992,3.634577603143411,-0.30030030030029387,10890.55,9.945707762557078
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,NBL,Nepal Bank Limited,277.9,280.0,273.0,,279.0,281.0,-2.0,,48839.0,13503647.9,204.0,7.0,2.518891687657431,-0.7117437722419928,66194.3524509804,276.4931284424333
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,NBLD87,8.5% Nepal Bank Debenture 2087,1087.0,1087.0,1087.0,,1087.0,1095.0,-8.0,,25.0,27175.0,1.0,0.0,0.0,-0.730593607305936,27175.0,1087.0
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,NESDO,NESDO Sambridha Laghubitta Bittiya Sanstha Limited,1619.0,1619.0,1552.4,,1583.0,1589.0,-6.0,,737.0,1149036.3,21.0,66.59999999999991,4.113650401482391,-0.3775959723096287,54716.014285714286,1559.0723202170964
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,NFS,Nepal Finance Ltd.,650.0,652.0,647.0,,650.0,646.0,4.0,,5391.0,3503727.1,47.0,5.0,0.7692307692307693,0.6191950464396285,74547.38510638298,649.9215544425895
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,NGPL,Ngadi Group Power Ltd.,476.3,479.0,461.0,,478.2,467.0,11.199999999999989,,296914.0,139896509.8,736.0,18.0,3.7791307999160195,2.3982869379014966,190076.77961956523,471.168452144392
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,NHDL,Nepal Hydro Developers Ltd.,660.0,669.0,660.0,,660.0,663.5,-3.5,,211.0,139890.0,5.0,9.0,1.3636363636363635,-0.5275056518462697,27978.0,662.9857819905213
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,NHPC,National Hydro Power Company Limited,310.0,316.0,306.6,,316.0,310.0,6.0,,318898.0,99519959.3,813.0,9.399999999999977,3.032258064516122,1.935483870967742,122410.77404674047,312.07457964615645
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,NIBLGF,NIBL Growth Fund,10.12,11.35,9.73,,9.73,10.32,-0.5899999999999999,,30508.0,337461.2,20.0,1.6199999999999992,16.007905138339915,-5.71705426356589,16873.06,11.061400288448931
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,NIBLSTF,NIBL Stable Fund,9.41,9.5,9.3,,9.5,9.6,-0.09999999999999964,,27370.0,257408.7,16.0,0.1999999999999993,2.1253985122210337,-1.041666666666663,16088.04375,9.404775301424918
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,NIBSF2,NIBL Samriddhi Fund -2,9.5,9.5,9.5,,9.5,9.55,-0.05000000000000071,,300.0,2850.0,2.0,0.0,0.0,-0.5235602094240912,1425.0,9.5
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,NICA,NIC Asia Bank Ltd.,383.6,388.0,377.3,,386.5,383.7,2.8000000000000114,,103386.0,39460857.4,290.0,10.699999999999989,2.789363920750779,0.729736773520983,136071.9220689655,381.6847290735689
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,NICAD2091,7% NIC ASIA Debenture 2091,1055.1,1055.1,1040.1,,1040.1,1055.1,-15.0,,55.0,57580.5,2.0,15.0,1.421666192777936,-1.421666192777936,28790.25,1046.918181818182
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,NICFC,NIC Asia Flexi CAP Fund,9.47,9.66,9.47,,9.5,9.66,-0.16000000000000014,,2300.0,21852.0,11.0,0.1899999999999995,2.006335797254483,-1.656314699792962,1986.5454545454545,9.500869565217391
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,NICGF2,NIC ASIA Growth Fund-2,9.6,9.7,9.6,,9.7,9.78,-0.08000000000000007,,900.0,8701.0,6.0,0.09999999999999964,1.041666666666663,-0.8179959100204507,1450.1666666666667,9.667777777777777
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,NICL,Nepal Insurance Co. Ltd.,520.0,530.0,520.0,,530.0,530.2,-0.20000000000004547,,5942.0,3108891.1,57.0,10.0,1.9230769230769231,-0.03772161448510854,54541.94912280702,523.206176371592
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,NICLBSL,NIC ASIA Laghubitta Bittiya Sanstha Limited,616.0,644.1,615.0,,629.9,620.1,9.799999999999955,,7173.0,4458657.7,90.0,29.100000000000023,4.724025974025977,1.5803902596355353,49540.641111111116,621.5889725358985
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,NICSF,NIC Asia Select Fund 30,9.32,9.34,9.32,,9.34,9.5,-0.16000000000000014,,1100.0,10254.0,2.0,0.019999999999999574,0.214592274678107,-1.6842105263157907,5127.0,9.321818181818182
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,NIFRA,Nepal Infrastructure Bank Limited,277.7,280.2,274.0,,280.2,275.1,5.099999999999966,,105638.0,29330478.5,459.0,6.199999999999989,2.2326251350378064,1.8538713195201622,63900.824618736384,277.6508311403094
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,NIL,Neco Insurance Limited,654.9,660.0,646.0,,660.0,655.0,5.0,,3738.0,2432378.9,20.0,14.0,2.1377309512902736,0.7633587786259541,121618.94499999999,650.7166666666667
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,NIMB,Nepal Investment Mega Bank Limited,219.5,219.5,212.4,,217.5,215.2,2.3000000000000114,,105332.0,22645655.8,345.0,7.099999999999994,3.234624145785874,1.0687732342007488,65639.5820289855,214.9931245965139
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,NIMBPO,Nepal Investment Mega Bank Ltd. Promoter Share,165.0,165.0,163.1,,163.1,165.0,-1.9000000000000057,,2050.0,334450.0,2.0,1.9000000000000057,1.151515151515155,-1.151515151515155,167225.0,163.14634146341464
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,NLG,NLG Insurance Company Ltd.,675.0,689.9,675.0,,680.0,686.9,-6.899999999999977,,6170.0,4228360.1,32.0,14.899999999999977,2.207407407407404,-1.004513029553061,132136.253125,685.3095786061588
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,NLIC,Nepal Life Insurance Co. Ltd.,801.0,805.0,792.0,,804.0,806.2,-2.2000000000000455,,17062.0,13657807.6,165.0,13.0,1.6229712858926344,-0.2728851401637367,82774.59151515151,800.4810455984058
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,NLICL,National Life Insurance Co. Ltd.,595.0,610.0,595.0,,606.5,604.9,1.6000000000000227,,2328.0,1408465.9,23.0,15.0,2.5210084033613445,0.26450653000496327,61237.647826086955,605.0111254295532
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,NMB,NMB Bank Limited,260.0,260.0,253.0,,256.4,257.0,-0.6000000000000227,,17510.0,4460664.8,88.0,7.0,2.6923076923076925,-0.23346303501946408,50689.37272727273,254.74956025128498
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,NMBHF2,NMB Hybrid Fund L- II,9.71,9.93,9.71,,9.93,9.75,0.17999999999999972,,8957.0,88847.01,8.0,0.21999999999999886,2.26570545829041,1.8461538461538431,11105.87625,9.919282125711733
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,NMBMF,NMB  Microfinance Bittiya Sanstha Ltd.,687.0,698.0,674.5,,698.0,687.1,10.899999999999977,,1300.0,893045.0,13.0,23.5,3.420669577874818,1.5863775287439934,68695.76923076923,686.9576923076924
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,NMFBS,National Laghubitta Bittiya Sanstha Limited,1182.0,1187.9,1172.0,,1181.0,1190.0,-9.0,,1572.0,1859636.7,29.0,15.900000000000091,1.345177664974627,-0.7563025210084033,64125.40344827586,1182.975
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,NMIC,Nepal Micro Insurance Company Limited,1276.1,1300.0,1274.0,,1291.3,1296.9,-5.600000000000136,,2108.0,2705273.8,62.0,26.0,2.03745787947653,-0.43179890508135826,43633.448387096774,1283.336717267552
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,NMLBBL,Nerude Mirmire Laghubitta Bittiya Sanstha Limited,638.1,650.0,636.1,,650.0,649.0,1.0,,6432.0,4121914.4,41.0,13.899999999999977,2.178341952671991,0.15408320493066258,100534.49756097561,640.8449004975124
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,NRIC,Nepal Reinsurance Company Limited,1234.0,1240.1,1207.0,,1231.0,1230.0,1.0,,21652.0,26654840.25,210.0,33.09999999999991,2.68233387358184,0.08130081300813008,126927.81071428572,1231.05672686126
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,NRM,Nepal Republic Media Limited,430.0,437.0,425.2,,436.0,430.0,6.0,,9565.0,4123824.0,88.0,11.800000000000011,2.7441860465116306,1.3953488372093024,46861.63636363636,431.136853110298
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,NRN,NRN Infrastructure and Development Limited,1627.0,1656.0,1616.0,,1651.5,1628.0,23.5,,64483.0,105805694.4,472.0,40.0,2.458512599877074,1.4434889434889435,224164.60677966103,1640.8308298311183
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,NSIF2,NMB Sulav Investment Fund - 2,11.23,11.45,10.96,,10.96,11.01,-0.049999999999998934,,51600.0,589556.0,6.0,0.48999999999999844,4.363312555654483,-0.4541326067211529,98259.33333333333,11.425503875968992
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,NSY,Nepal Life Samriddhi Lagani Yojana,9.66,10.0,9.47,,9.56,9.85,-0.28999999999999915,,5930.0,56930.0,36.0,0.5299999999999994,5.486542443064176,-2.944162436548215,1581.388888888889,9.600337268128161
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,NTC,Nepal Doorsanchar Company Limited,891.0,891.0,880.0,,889.0,891.9,-2.8999999999999773,,8271.0,7317387.8,117.0,11.0,1.2345679012345678,-0.3251485592555194,62541.776068376064,884.7041228388345
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,NUBL,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,705.3,717.0,705.3,,717.0,715.0,2.0,,3488.0,2485442.0,31.0,11.700000000000045,1.6588685665674248,0.27972027972027974,80175.54838709677,712.569380733945
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,NWCL,Nepal Warehousing Company Limited ,903.8,903.8,872.0,,880.0,886.1,-6.100000000000023,,300.0,264568.0,9.0,31.799999999999955,3.5184775392785963,-0.6884098860173821,29396.444444444445,881.8933333333333
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,NYADI,Nyadi Hydropower Limited,429.0,435.0,429.0,,435.0,435.0,0.0,,4459.0,1922201.9,63.0,6.0,1.3986013986013985,0.0,30511.141269841268,431.08362861628166
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,OHL,Oriental Hotels Limited,735.0,735.0,724.0,,725.0,736.0,-11.0,,1171.0,849815.0,23.0,11.0,1.4965986394557822,-1.4945652173913044,36948.47826086957,725.7173356105892
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,OMPL,Om Megashree Pharmaceuticals Limited,1320.0,1339.2,1304.0,,1326.0,1325.4,0.599999999999909,,1109.0,1464594.2,57.0,35.200000000000045,2.66666666666667,0.045269352648250265,25694.635087719296,1320.644003606853
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,PBD88,10% Prime Debenture 2088,1191.0,1191.0,1190.0,,1190.0,1199.1,-9.099999999999909,,50.0,59525.0,2.0,1.0,0.08396305625524769,-0.7589025102159878,29762.5,1190.5
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,PCBL,Prime Commercial Bank Ltd.,250.0,257.0,249.0,,254.0,254.0,0.0,,26455.0,6701935.7,110.0,8.0,3.2,0.0,60926.68818181819,253.3334227934228
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,PFL,Pokhara Finance Ltd.,411.0,413.2,401.4,,413.2,405.0,8.199999999999989,,6419.0,2621517.3,74.0,11.800000000000011,2.871046228710465,2.024691358024689,35425.90945945946,408.39964168873655
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,PHCL,Peoples Hydropower Company Limited,322.6,335.1,320.0,,333.1,329.1,4.0,,83403.0,27273924.2,391.0,15.100000000000023,4.6807191568505955,1.215436037678517,69754.28184143222,327.01370694099734
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,PMHPL,Panchakanya Mai Hydropower Ltd,384.1,413.0,377.0,,382.0,391.9,-9.899999999999977,,19486.0,7533198.2,118.0,36.0,9.37255922936735,-2.526154631283485,63840.66271186441,386.5954120907318
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,PMLI,Prabhu Mahalaxmi Life Insurance Limited,509.9,509.9,496.0,,501.3,501.2,0.10000000000002274,,2459.0,1233687.9,55.0,13.899999999999977,2.7260247107275895,0.019952114924186498,22430.68909090909,501.7030906872712
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,PPCL,Panchthar Power Compant Limited,428.9,428.9,407.0,,425.0,420.5,4.5,,10249.0,4311837.5,74.0,21.899999999999977,5.10608533457682,1.070154577883472,58268.07432432433,420.7081178651576
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,PPL,People's Power Limited,384.0,397.0,384.0,,396.5,391.0,5.5,,20662.0,8077061.3,128.0,13.0,3.3854166666666665,1.4066496163682864,63102.04140625,390.9138176362404
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,PRIN,Prabhu Insurance Ltd.,735.0,744.9,730.1,,736.6,740.0,-3.3999999999999773,,5450.0,4027426.0,44.0,14.799999999999955,2.0136054421768645,-0.45945945945945643,91532.40909090909,738.977247706422
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,PROFL,Progressive Finance Limited,480.0,488.8,475.0,,481.0,484.0,-3.0,,930.0,449939.0,12.0,13.800000000000011,2.875000000000002,-0.6198347107438017,37494.916666666664,483.805376344086
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,PRSF,Prabhu Smart Fund,11.91,11.91,11.91,,11.91,12.04,-0.129999999999999,,200.0,2382.0,1.0,0.0,0.0,-1.0797342192690949,2382.0,11.91
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,PRVU,Prabhu  Bank Limited,214.0,217.0,209.2,,215.4,214.9,0.5,,125461.0,26715591.7,514.0,7.800000000000011,3.6448598130841177,0.23266635644485809,51975.8593385214,212.93941304469118
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,PSF,Prabhu Select Fund,11.8,11.8,11.8,,11.8,11.91,-0.10999999999999943,,2100.0,24780.0,7.0,0.0,0.0,-0.9235936188077198,3540.0,11.8
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,PURE,Pure Energy Limited,987.0,1003.9,986.0,,1002.0,999.0,3.0,,4105.0,4092708.0,40.0,17.899999999999977,1.8135764944275559,0.3003003003003003,102317.7,997.0056029232643
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,RADHI,Radhi Bidyut Company Ltd,889.4,889.4,857.0,,871.0,872.0,-1.0,,128901.0,111816662.3,263.0,32.39999999999998,3.6429053294355724,-0.11467889908256881,425158.41178707225,867.4615580949721
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,RAWA,Rawa Energy Development Limited,702.0,714.9,699.0,,700.0,702.0,-2.0,,1671.0,1171175.8,21.0,15.899999999999977,2.264957264957262,-0.2849002849002849,55770.276190476194,700.883183722322
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,RBBF40,RBB Focus 40,9.49,9.67,9.49,,9.5,9.68,-0.17999999999999972,,2500.0,23774.0,6.0,0.17999999999999972,1.8967334035827157,-1.8595041322314023,3962.3333333333335,9.5096
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,RBCLPO,Rastriya Beema Company Limited Promoter Share,12355.0,12355.0,12355.0,,12355.0,12355.1,-0.1000000000003638,,10.0,123550.0,1.0,0.0,0.0,-0.0008093823603237837,123550.0,12355.0
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,RFPL,River Falls Power Limited,415.0,415.0,405.0,,412.9,412.0,0.8999999999999773,,39734.0,16266904.1,195.0,10.0,2.4096385542168677,0.21844660194174206,83420.02102564102,409.3950797805406
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,RHGCL,Rapti Hydro And General Construction Limited,314.9,319.1,309.1,,319.0,314.9,4.100000000000023,,38051.0,11937973.7,181.0,10.0,3.1756113051762465,1.3020006351222684,65955.65580110496,313.73613571259625
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,RHPL,RASUWAGADHI HYDROPOWER COMPANY LIMITED,306.0,308.0,301.1,,304.7,306.0,-1.3000000000000114,,18361.0,5578216.9,120.0,6.899999999999977,2.2549019607843066,-0.42483660130719325,46485.14083333334,303.80790261968303
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,RIDI,Ridi Power Company Limited,377.0,388.8,373.2,,388.7,377.0,11.699999999999989,,608111.0,232268271.6,1232.0,15.600000000000023,4.137931034482765,3.103448275862066,188529.44123376624,381.95045246673715
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,RLEL,Ridge Line Energy Limited,335.5,363.0,335.5,,363.0,330.0,33.0,,70.0,24441.0,7.0,27.5,8.19672131147541,10.0,3491.5714285714284,349.15714285714284
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,RLFL,Reliance Finance Ltd.,482.3,482.3,465.0,,475.0,472.9,2.1000000000000227,,9317.0,4392735.3,53.0,17.30000000000001,3.586979058677174,0.4440685134277908,82881.79811320754,471.4752924761189
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,RMF1,RBB Mutual Fund 1,9.87,9.87,9.71,,9.71,9.87,-0.15999999999999837,,7099.0,70051.13,2.0,0.15999999999999837,1.621073961499477,-1.621073961499477,35025.565,9.867746161431189
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,RMF2,RBB Mutual Fund 2,10.21,10.21,10.21,,10.21,10.4,-0.1899999999999995,,100.0,1021.0,1.0,0.0,0.0,-1.8269230769230722,1021.0,10.21
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,RNLI,Reliable Nepal Life Insurance Limited,478.0,485.0,476.0,,485.0,481.0,4.0,,10151.0,4874903.3,137.0,9.0,1.882845188284519,0.8316008316008316,35583.23576642336,480.23872524874395
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,RSDC,RSDC Laghubitta Bittiya Sanstha Ltd.,728.9,740.0,720.1,,738.0,728.9,9.100000000000023,,23379.0,17122012.1,142.0,19.899999999999977,2.730141308821509,1.2484565784058201,120577.55000000002,732.3671713931307
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,RSML,Reliance Spinning Mills Limited,2203.9,2435.8,2203.9,,2435.8,2214.4,221.4000000000001,,1291.0,3124208.8,51.0,231.9000000000001,10.522256000725989,9.998193641618501,61258.996078431366,2419.9913245546086
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,RSY,Reliable Samriddhi Yojana,10.29,10.45,10.2,,10.25,10.5,-0.25,,1900.0,19481.0,10.0,0.25,2.4295432458697768,-2.380952380952381,1948.1,10.253157894736843
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,RURU,Ru Ru Jalbidhyut Pariyojana Limited,694.0,695.0,685.0,,688.0,697.9,-9.899999999999977,,2101.0,1443306.8,28.0,10.0,1.440922190201729,-1.418541338300613,51546.67142857143,686.9618277010948
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,SABBL,Salapa Bikas Bank Limited,1624.0,1630.0,1600.0,,1624.9,1624.0,0.900000000000091,,27974.0,45059537.4,1979.0,30.0,1.8472906403940887,0.05541871921182826,22768.84153612936,1610.7649031243297
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,SADBL,Shangrila Development Bank Ltd.,436.3,444.0,436.3,,444.0,442.3,1.6999999999999886,,13714.0,6050680.7,60.0,7.699999999999989,1.7648407059362796,0.3843545105132237,100844.67833333333,441.20465947207236
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,SAGAR,Sagar Distillery Limited,1968.0,1990.0,1951.0,,1989.8,1967.4,22.399999999999864,,6037.0,11897844.5,97.0,39.0,1.9817073170731707,1.1385585036088168,122658.19072164949,1970.8206890839822
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,SAGF,Sanima Growth Fund,10.05,10.2,10.05,,10.2,10.2,0.0,,1700.0,17100.0,8.0,0.14999999999999858,1.4925373134328215,0.0,2137.5,10.058823529411764
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,SAHAS,Sahas Urja Limited,620.0,632.4,612.3,,625.0,622.5,2.5,,59556.0,36833095.2,392.0,20.100000000000023,3.2419354838709715,0.4016064257028112,93961.97755102042,618.4615353616765
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,SAIL,Shreenagar Agritech Industries Limited,1347.4,1347.4,1300.2,,1340.0,1321.0,19.0,,18641.0,24810024.8,335.0,47.200000000000045,3.5030428974320946,1.4383043149129449,74059.77552238807,1330.9385118824098
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,SALICO,Sagarmatha Lumbini Insurance Co. Limited,628.0,630.1,625.0,,630.0,631.1,-1.1000000000000227,,1957.0,1226740.0,10.0,5.100000000000023,0.8121019108280291,-0.17429884328949813,122674.0,626.8472151251916
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,SANIMA,Sanima Bank Limited,351.0,359.9,350.4,,355.0,355.0,0.0,,17596.0,6245991.4,101.0,9.5,2.7065527065527064,0.0,61841.499009900996,354.9665492157309
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,SANVI,Sanvi Energy Limited,830.0,836.1,815.3,,830.0,830.0,0.0,,9999.0,8231765.0,141.0,20.800000000000068,2.5060240963855502,0.0,58381.31205673759,823.2588258825882
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,SAPDBL,Saptakoshi Development Bank Ltd,950.0,1027.8,918.3,,950.0,954.5,-4.5,,72211.0,68461277.5,455.0,109.5,11.526315789473685,-0.47145102147721324,150464.34615384616,948.0726966805611
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,SARBTM,Sarbottam Cement Limited,885.0,904.5,882.0,,904.5,889.0,15.5,,8190.0,7324729.4,66.0,22.5,2.5423728813559325,1.7435320584926886,110980.74848484849,894.3503540903541
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,SBCF,Sunrise Bluechip Fund,9.75,9.76,9.75,,9.76,9.85,-0.08999999999999986,,600.0,5852.0,5.0,0.009999999999999787,0.10256410256410037,-0.9137055837563437,1170.4,9.753333333333334
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,SBI,Nepal SBI Bank Limited,415.0,421.9,415.0,,421.9,420.9,1.0,,5956.0,2482501.9,43.0,6.899999999999977,1.6626506024096332,0.23758612497030174,57732.60232558139,416.8069006044325
2026-03-30T06:45:20+00:00,1774853120,0,6,nepse_official,OPEN,2026-03-30,SBL,Siddhartha Bank Limited,400.1,408.0,399.2,,408.0,406.7,1.3000000000000114,,101302.0,40856147.6,150.0,8.800000000000011,2.1994501374656363,0.319645930661424,272374.31733333337,403.31037491856034
